order_id,customer_id,captain_id,restaurant_id,district,order_time,delivery_time_min,prep_time_min,weather,traffic_level,order_value_sar,status,hour_of_day,day_of_week,is_peak_hour,is_delayed
ORD047339,CUST04132,CAP137,REST068,الملقا,2025-01-21 20:52:00,73,34,حار جداً,متوسط,69.63,cancelled,20,Tuesday,1,1
ORD047340,CUST00979,CAP072,REST030,العليا,2025-11-01 19:03:00,36,8,بارد,متوسط,117.6,delivered,19,Saturday,1,0
ORD047341,CUST00302,CAP121,REST038,المروج,2025-04-24 20:58:00,52,13,حار جداً,كثيف,301.41,delayed,20,Thursday,1,1
ORD047342,CUST04445,CAP092,REST058,الربوة,2025-10-31 08:45:00,34,11,عاصف,خفيف,301.55,delivered,8,Friday,0,0
ORD047343,CUST01417,CAP057,REST022,الملقا,2025-07-23 12:47:00,65,27,غائم,خفيف,296.38,cancelled,12,Wednesday,1,1
ORD047344,CUST00793,CAP084,REST058,الربوة,2025-06-11 20:49:00,56,13,بارد,متوسط,30.73,delayed,20,Wednesday,1,1
ORD047345,CUST04737,CAP105,REST026,الملقا,2026-01-10 21:13:00,32,13,عاصف,خفيف,231.65,delivered,21,Saturday,1,0
ORD047346,CUST04315,CAP106,REST043,حطين,2025-07-13 14:56:00,69,30,صافي,شديد الكثافة,265.81,delayed,14,Sunday,0,1
ORD047347,CUST02550,CAP017,REST020,الملقا,2025-02-16 13:57:00,58,25,بارد,شديد الكثافة,184.09,cancelled,13,Sunday,1,1
ORD047348,CUST00336,CAP117,REST012,النخيل,2025-09-02 12:08:00,70,32,غائم,متوسط,213.0,cancelled,12,Tuesday,1,1
ORD047349,CUST01901,CAP158,REST004,الياسمين,2025-12-20 13:53:00,51,21,غائم,متوسط,285.65,delayed,13,Saturday,1,1
ORD047350,CUST03570,CAP178,REST075,المروج,2026-05-07 16:48:00,55,20,حار جداً,كثيف,204.62,delayed,16,Thursday,0,1
ORD047351,CUST00131,CAP142,REST039,السليمانية,2025-05-18 19:19:00,37,13,بارد,كثيف,338.09,cancelled,19,Sunday,1,0
ORD047352,CUST04688,CAP187,REST074,حطين,2025-02-22 09:02:00,76,37,عاصف,خفيف,153.06,cancelled,9,Saturday,0,1
ORD047353,CUST02477,CAP125,REST014,الورود,2025-06-26 15:59:00,57,35,صافي,كثيف,38.07,delayed,15,Thursday,0,1
ORD047354,CUST00370,CAP191,REST031,الورود,2025-11-12 14:06:00,52,14,بارد,شديد الكثافة,185.24,delayed,14,Wednesday,0,1
ORD047355,CUST00914,CAP076,REST042,الورود,2025-10-11 13:27:00,50,7,بارد,متوسط,182.35,delivered,13,Saturday,1,0
ORD047356,CUST04246,CAP133,REST022,الملقا,2025-06-29 23:41:00,77,24,عاصف,شديد الكثافة,304.21,delayed,23,Sunday,0,1
ORD047357,CUST04020,CAP167,REST068,الملقا,2025-01-14 20:34:00,61,31,صافي,كثيف,291.07,delayed,20,Tuesday,1,1
ORD047358,CUST04758,CAP052,REST042,الورود,2025-01-09 10:37:00,41,15,حار جداً,متوسط,193.15,delivered,10,Thursday,0,0
ORD047359,CUST04068,CAP113,REST035,النخيل,2025-12-05 21:11:00,54,16,بارد,متوسط,66.37,delayed,21,Friday,1,1
ORD047360,CUST02440,CAP177,REST021,حطين,2025-08-13 09:04:00,64,33,بارد,متوسط,177.14,delayed,9,Wednesday,0,1
ORD047361,CUST01960,CAP105,REST055,المروج,2025-08-31 21:49:00,69,34,صافي,شديد الكثافة,189.45,delayed,21,Sunday,1,1
ORD047362,CUST03412,CAP106,REST059,الملقا,2025-08-10 20:12:00,76,33,عاصف,شديد الكثافة,280.96,cancelled,20,Sunday,1,1
ORD047363,CUST03043,CAP173,REST006,العليا,2025-04-04 08:04:00,73,38,صافي,متوسط,285.41,delayed,8,Friday,0,1
ORD047364,CUST03394,CAP100,REST066,العليا,2025-08-04 11:50:00,38,11,عاصف,متوسط,143.81,delivered,11,Monday,0,0
ORD047365,CUST02378,CAP178,REST063,حطين,2025-06-27 15:23:00,58,25,حار جداً,شديد الكثافة,74.67,delayed,15,Friday,0,1
ORD047366,CUST01486,CAP032,REST069,النخيل,2025-03-21 16:36:00,58,23,غائم,خفيف,92.21,delayed,16,Friday,0,1
ORD047367,CUST00441,CAP009,REST017,السليمانية,2026-04-08 22:58:00,34,12,غائم,كثيف,281.6,delivered,22,Wednesday,0,0
ORD047368,CUST01915,CAP035,REST009,النخيل,2026-01-10 15:44:00,29,6,عاصف,كثيف,196.34,delivered,15,Saturday,0,0
ORD047369,CUST03946,CAP138,REST028,المروج,2026-03-31 12:05:00,47,23,حار جداً,خفيف,268.2,delivered,12,Tuesday,1,0
ORD047370,CUST03900,CAP123,REST012,النخيل,2025-01-03 10:15:00,58,33,بارد,خفيف,211.91,delayed,10,Friday,0,1
ORD047371,CUST00287,CAP045,REST029,السليمانية,2025-06-17 08:21:00,31,16,غائم,خفيف,233.42,delivered,8,Tuesday,0,0
ORD047372,CUST04867,CAP101,REST059,الملقا,2025-08-07 19:28:00,91,37,عاصف,كثيف,322.95,delayed,19,Thursday,1,1
ORD047373,CUST01342,CAP130,REST049,النخيل,2026-05-13 12:28:00,49,12,غائم,شديد الكثافة,161.69,delivered,12,Wednesday,1,0
ORD047374,CUST03017,CAP144,REST027,السليمانية,2025-11-08 08:35:00,34,17,بارد,متوسط,201.39,delivered,8,Saturday,0,0
ORD047375,CUST04641,CAP084,REST052,العليا,2026-03-11 15:07:00,44,9,صافي,خفيف,225.07,delivered,15,Wednesday,0,0
ORD047376,CUST03060,CAP114,REST072,النخيل,2025-01-31 22:29:00,63,19,بارد,كثيف,332.88,delayed,22,Friday,0,1
ORD047377,CUST00836,CAP130,REST051,النخيل,2025-11-05 13:54:00,69,22,بارد,شديد الكثافة,89.41,delayed,13,Wednesday,1,1
ORD047378,CUST01991,CAP118,REST020,الملقا,2025-12-23 14:09:00,36,22,غائم,خفيف,309.84,delivered,14,Tuesday,0,0
ORD047379,CUST00409,CAP151,REST020,الملقا,2025-12-27 22:40:00,57,22,صافي,خفيف,37.19,delayed,22,Saturday,0,1
ORD047380,CUST03737,CAP057,REST049,النخيل,2025-11-03 12:01:00,37,13,غائم,متوسط,304.17,delivered,12,Monday,1,0
ORD047381,CUST01909,CAP175,REST004,الياسمين,2026-02-17 12:08:00,38,20,بارد,متوسط,302.85,delivered,12,Tuesday,1,0
ORD047382,CUST03438,CAP180,REST020,الملقا,2025-09-25 11:45:00,49,28,غائم,شديد الكثافة,108.85,delivered,11,Thursday,0,0
ORD047383,CUST03936,CAP087,REST002,الملقا,2026-04-08 22:12:00,51,19,بارد,شديد الكثافة,317.22,delayed,22,Wednesday,0,1
ORD047384,CUST02423,CAP072,REST029,السليمانية,2025-12-03 11:45:00,52,21,بارد,شديد الكثافة,15.97,delayed,11,Wednesday,0,1
ORD047385,CUST03294,CAP152,REST062,الياسمين,2026-04-22 10:18:00,61,38,غائم,متوسط,103.57,delayed,10,Wednesday,0,1
ORD047386,CUST00713,CAP049,REST016,الورود,2025-08-31 13:54:00,44,18,غائم,شديد الكثافة,137.11,delivered,13,Sunday,1,0
ORD047387,CUST00191,CAP163,REST063,حطين,2025-07-12 12:24:00,54,24,حار جداً,خفيف,41.79,delayed,12,Saturday,1,1
ORD047388,CUST01775,CAP185,REST078,المروج,2026-03-27 14:27:00,44,23,صافي,شديد الكثافة,41.11,delivered,14,Friday,0,0
ORD047389,CUST04200,CAP150,REST072,النخيل,2025-10-02 22:23:00,32,17,صافي,كثيف,169.88,cancelled,22,Thursday,0,0
ORD047390,CUST04904,CAP099,REST078,المروج,2025-08-01 16:19:00,43,30,بارد,خفيف,221.25,delivered,16,Friday,0,0
ORD047391,CUST00724,CAP172,REST050,النخيل,2026-03-31 20:02:00,71,26,عاصف,كثيف,155.31,delayed,20,Tuesday,1,1
ORD047392,CUST01833,CAP188,REST064,حطين,2025-01-04 09:09:00,46,25,غائم,متوسط,145.22,delivered,9,Saturday,0,0
ORD047393,CUST03869,CAP159,REST022,الملقا,2025-11-02 13:41:00,56,32,صافي,متوسط,337.81,delayed,13,Sunday,1,1
ORD047394,CUST00292,CAP192,REST048,حطين,2025-08-09 12:44:00,27,5,غائم,كثيف,325.71,delivered,12,Saturday,1,0
ORD047395,CUST02266,CAP128,REST039,السليمانية,2025-02-07 14:37:00,22,10,بارد,خفيف,254.68,delivered,14,Friday,0,0
ORD047396,CUST00723,CAP134,REST017,السليمانية,2026-05-14 17:02:00,25,11,بارد,خفيف,91.39,delivered,17,Thursday,0,0
ORD047397,CUST01219,CAP187,REST071,حطين,2026-02-20 16:07:00,52,8,عاصف,شديد الكثافة,38.23,delayed,16,Friday,0,1
ORD047398,CUST01509,CAP188,REST073,العليا,2025-02-03 20:42:00,56,29,حار جداً,خفيف,150.69,delayed,20,Monday,1,1
ORD047399,CUST04455,CAP193,REST002,الملقا,2025-03-21 21:58:00,50,15,عاصف,متوسط,118.01,delivered,21,Friday,1,0
ORD047400,CUST03927,CAP027,REST007,الياسمين,2025-09-29 07:27:00,46,18,غائم,شديد الكثافة,31.45,delivered,7,Monday,0,0
ORD047401,CUST00177,CAP108,REST078,المروج,2025-07-25 13:38:00,59,22,غائم,متوسط,27.66,delayed,13,Friday,1,1
ORD047402,CUST00027,CAP031,REST029,السليمانية,2025-09-18 11:30:00,48,13,حار جداً,كثيف,240.95,delivered,11,Thursday,0,0
ORD047403,CUST01550,CAP190,REST051,النخيل,2025-09-04 16:39:00,70,25,حار جداً,شديد الكثافة,234.05,delayed,16,Thursday,0,1
ORD047404,CUST01729,CAP053,REST067,حطين,2025-06-13 21:35:00,79,34,عاصف,متوسط,279.54,delayed,21,Friday,1,1
ORD047405,CUST00392,CAP176,REST063,حطين,2025-12-14 13:18:00,72,20,عاصف,شديد الكثافة,337.03,delayed,13,Sunday,1,1
ORD047406,CUST00207,CAP121,REST029,السليمانية,2025-09-11 14:35:00,30,20,صافي,متوسط,186.1,delivered,14,Thursday,0,0
ORD047407,CUST01826,CAP092,REST060,النخيل,2025-11-26 18:48:00,62,11,بارد,شديد الكثافة,165.0,delayed,18,Wednesday,0,1
ORD047408,CUST04147,CAP167,REST044,العليا,2025-04-12 13:36:00,54,5,غائم,شديد الكثافة,270.2,delayed,13,Saturday,1,1
ORD047409,CUST04665,CAP014,REST002,الملقا,2025-10-27 18:28:00,62,14,عاصف,شديد الكثافة,82.12,delayed,18,Monday,0,1
ORD047410,CUST02655,CAP030,REST048,حطين,2025-09-17 15:35:00,48,13,غائم,شديد الكثافة,166.99,delivered,15,Wednesday,0,0
ORD047411,CUST03911,CAP013,REST020,الملقا,2025-04-11 21:30:00,38,22,بارد,متوسط,305.84,delivered,21,Friday,1,0
ORD047412,CUST00128,CAP173,REST029,السليمانية,2025-03-13 11:47:00,39,17,صافي,كثيف,211.57,delivered,11,Thursday,0,0
ORD047413,CUST02696,CAP032,REST006,العليا,2025-10-02 21:45:00,66,31,غائم,خفيف,287.16,delayed,21,Thursday,1,1
ORD047414,CUST00186,CAP079,REST019,النخيل,2025-12-09 12:02:00,42,8,صافي,متوسط,252.74,delivered,12,Tuesday,1,0
ORD047415,CUST04568,CAP015,REST057,المروج,2025-01-20 21:14:00,73,27,بارد,كثيف,143.95,delayed,21,Monday,1,1
ORD047416,CUST00634,CAP013,REST009,النخيل,2026-04-08 12:48:00,34,8,بارد,متوسط,85.47,delivered,12,Wednesday,1,0
ORD047417,CUST00395,CAP060,REST075,المروج,2025-03-26 21:38:00,73,25,عاصف,شديد الكثافة,155.4,cancelled,21,Wednesday,1,1
ORD047418,CUST03702,CAP071,REST052,العليا,2026-04-02 19:46:00,37,8,حار جداً,متوسط,285.99,delivered,19,Thursday,1,0
ORD047419,CUST01651,CAP107,REST015,الربوة,2025-02-06 14:11:00,18,7,صافي,خفيف,298.68,delivered,14,Thursday,0,0
ORD047420,CUST04830,CAP026,REST017,السليمانية,2026-01-12 20:22:00,50,12,صافي,كثيف,64.47,delivered,20,Monday,1,0
ORD047421,CUST03288,CAP046,REST031,الورود,2026-05-23 14:20:00,62,20,عاصف,متوسط,49.9,delayed,14,Saturday,0,1
ORD047422,CUST02289,CAP122,REST036,الياسمين,2026-04-30 10:49:00,58,27,عاصف,شديد الكثافة,346.67,delayed,10,Thursday,0,1
ORD047423,CUST01610,CAP196,REST061,النخيل,2025-07-24 11:53:00,62,16,غائم,شديد الكثافة,264.87,delayed,11,Thursday,0,1
ORD047424,CUST01970,CAP130,REST011,حطين,2025-10-04 20:08:00,58,30,عاصف,متوسط,322.04,delayed,20,Saturday,1,1
ORD047425,CUST01034,CAP118,REST078,المروج,2025-09-09 21:43:00,56,27,غائم,متوسط,254.38,delayed,21,Tuesday,1,1
ORD047426,CUST04762,CAP047,REST039,السليمانية,2025-09-30 08:57:00,29,7,بارد,خفيف,69.7,delivered,8,Tuesday,0,0
ORD047427,CUST04797,CAP047,REST057,المروج,2025-09-01 21:17:00,51,25,حار جداً,متوسط,105.97,delayed,21,Monday,1,1
ORD047428,CUST04595,CAP021,REST076,النخيل,2025-12-22 19:16:00,36,13,صافي,متوسط,97.57,delivered,19,Monday,1,0
ORD047429,CUST03413,CAP045,REST044,العليا,2025-08-29 14:09:00,34,10,عاصف,متوسط,119.55,cancelled,14,Friday,0,0
ORD047430,CUST00728,CAP098,REST064,حطين,2026-01-06 08:43:00,49,26,صافي,متوسط,106.54,delivered,8,Tuesday,0,0
ORD047431,CUST03721,CAP169,REST053,الملقا,2026-01-02 08:45:00,48,9,عاصف,شديد الكثافة,60.91,cancelled,8,Friday,0,0
ORD047432,CUST00093,CAP170,REST041,الشهداء,2025-06-07 20:00:00,46,14,بارد,متوسط,330.28,delivered,20,Saturday,1,0
ORD047433,CUST01342,CAP083,REST002,الملقا,2025-06-26 07:50:00,46,13,حار جداً,كثيف,35.65,delivered,7,Thursday,0,0
ORD047434,CUST03494,CAP112,REST023,الورود,2026-03-01 07:04:00,27,8,صافي,كثيف,258.96,delivered,7,Sunday,0,0
ORD047435,CUST03914,CAP046,REST027,السليمانية,2025-09-12 21:17:00,67,21,غائم,خفيف,270.75,delayed,21,Friday,1,1
ORD047436,CUST01641,CAP091,REST034,حطين,2025-04-16 08:50:00,33,7,صافي,كثيف,268.57,delivered,8,Wednesday,0,0
ORD047437,CUST03723,CAP023,REST002,الملقا,2025-05-15 11:02:00,40,14,عاصف,خفيف,73.25,delivered,11,Thursday,0,0
ORD047438,CUST00267,CAP123,REST039,السليمانية,2025-07-16 18:49:00,51,10,غائم,كثيف,339.02,delayed,18,Wednesday,0,1
ORD047439,CUST00318,CAP085,REST029,السليمانية,2026-02-19 23:38:00,56,14,غائم,شديد الكثافة,155.35,delayed,23,Thursday,0,1
ORD047440,CUST03261,CAP010,REST060,النخيل,2026-03-01 19:48:00,59,8,عاصف,خفيف,128.45,delayed,19,Sunday,1,1
ORD047441,CUST00984,CAP156,REST061,النخيل,2025-05-09 15:18:00,46,17,حار جداً,شديد الكثافة,281.08,delivered,15,Friday,0,0
ORD047442,CUST00961,CAP069,REST076,النخيل,2026-03-28 11:34:00,47,17,بارد,شديد الكثافة,106.61,delivered,11,Saturday,0,0
ORD047443,CUST01587,CAP121,REST047,النخيل,2025-09-20 18:43:00,52,24,غائم,متوسط,211.92,delayed,18,Saturday,0,1
ORD047444,CUST02224,CAP143,REST053,الملقا,2025-09-20 09:47:00,47,6,صافي,كثيف,161.54,delivered,9,Saturday,0,0
ORD047445,CUST00553,CAP017,REST017,السليمانية,2025-03-15 13:24:00,46,12,حار جداً,كثيف,311.48,delivered,13,Saturday,1,0
ORD047446,CUST03529,CAP127,REST069,النخيل,2026-03-20 13:02:00,69,18,صافي,كثيف,22.94,delayed,13,Friday,1,1
ORD047447,CUST00707,CAP157,REST039,السليمانية,2026-03-30 15:19:00,40,6,حار جداً,متوسط,265.81,delivered,15,Monday,0,0
ORD047448,CUST01915,CAP187,REST028,المروج,2025-10-02 12:19:00,61,17,عاصف,شديد الكثافة,137.9,delayed,12,Thursday,1,1
ORD047449,CUST01954,CAP115,REST002,الملقا,2025-04-05 20:50:00,45,19,بارد,خفيف,141.85,delivered,20,Saturday,1,0
ORD047450,CUST02948,CAP195,REST033,الياسمين,2025-08-10 13:58:00,57,28,عاصف,خفيف,105.42,delayed,13,Sunday,1,1
ORD047451,CUST04560,CAP042,REST007,الياسمين,2025-08-16 09:58:00,52,16,بارد,كثيف,177.63,delayed,9,Saturday,0,1
ORD047452,CUST01771,CAP059,REST018,النخيل,2025-04-11 23:50:00,29,8,صافي,كثيف,191.16,delivered,23,Friday,0,0
ORD047453,CUST00947,CAP096,REST077,العليا,2025-09-21 08:55:00,46,19,بارد,متوسط,316.91,delivered,8,Sunday,0,0
ORD047454,CUST03829,CAP184,REST006,العليا,2025-08-08 12:48:00,68,31,حار جداً,متوسط,107.16,delayed,12,Friday,1,1
ORD047455,CUST03541,CAP073,REST033,الياسمين,2025-04-10 09:44:00,66,22,حار جداً,شديد الكثافة,317.35,delayed,9,Thursday,0,1
ORD047456,CUST01277,CAP124,REST070,الياسمين,2025-07-28 18:52:00,58,23,بارد,متوسط,55.33,delayed,18,Monday,0,1
ORD047457,CUST00597,CAP075,REST008,النخيل,2025-12-23 12:22:00,54,11,حار جداً,خفيف,307.55,delayed,12,Tuesday,1,1
ORD047458,CUST01088,CAP166,REST076,النخيل,2025-09-15 22:06:00,47,19,حار جداً,كثيف,170.02,delivered,22,Monday,0,0
ORD047459,CUST01840,CAP041,REST006,العليا,2025-08-22 20:35:00,80,31,غائم,شديد الكثافة,109.61,delayed,20,Friday,1,1
ORD047460,CUST01240,CAP013,REST029,السليمانية,2025-01-25 13:22:00,46,21,غائم,متوسط,56.4,delivered,13,Saturday,1,0
ORD047461,CUST02640,CAP004,REST014,الورود,2025-06-06 13:42:00,56,30,صافي,شديد الكثافة,210.33,delayed,13,Friday,1,1
ORD047462,CUST01753,CAP112,REST009,النخيل,2025-09-22 08:17:00,36,13,بارد,متوسط,182.1,delivered,8,Monday,0,0
ORD047463,CUST04103,CAP031,REST065,السليمانية,2025-11-15 21:11:00,80,24,عاصف,كثيف,74.49,delayed,21,Saturday,1,1
ORD047464,CUST00995,CAP064,REST061,النخيل,2025-11-21 10:22:00,42,20,صافي,خفيف,235.2,delivered,10,Friday,0,0
ORD047465,CUST01061,CAP129,REST003,النخيل,2025-08-03 12:39:00,46,22,بارد,كثيف,195.75,delivered,12,Sunday,1,0
ORD047466,CUST02495,CAP193,REST007,الياسمين,2026-04-03 10:37:00,52,16,غائم,كثيف,273.58,delayed,10,Friday,0,1
ORD047467,CUST00762,CAP114,REST027,السليمانية,2025-11-05 07:07:00,59,23,عاصف,متوسط,30.71,delayed,7,Wednesday,0,1
ORD047468,CUST01936,CAP194,REST007,الياسمين,2025-01-14 13:05:00,72,19,حار جداً,شديد الكثافة,348.12,delayed,13,Tuesday,1,1
ORD047469,CUST02779,CAP182,REST022,الملقا,2025-03-04 13:15:00,74,30,حار جداً,خفيف,246.39,delayed,13,Tuesday,1,1
ORD047470,CUST03083,CAP112,REST043,حطين,2025-09-04 21:26:00,57,34,صافي,متوسط,150.53,delayed,21,Thursday,1,1
ORD047471,CUST03471,CAP193,REST017,السليمانية,2026-02-02 20:37:00,44,17,صافي,متوسط,318.44,delivered,20,Monday,1,0
ORD047472,CUST03946,CAP063,REST060,النخيل,2025-10-03 19:36:00,42,9,غائم,كثيف,141.81,cancelled,19,Friday,1,0
ORD047473,CUST04235,CAP135,REST063,حطين,2026-02-06 22:00:00,39,17,حار جداً,متوسط,283.61,delivered,22,Friday,0,0
ORD047474,CUST04916,CAP046,REST051,النخيل,2026-05-21 08:00:00,61,20,حار جداً,شديد الكثافة,158.76,cancelled,8,Thursday,0,1
ORD047475,CUST01721,CAP004,REST033,الياسمين,2025-04-03 20:29:00,49,27,غائم,كثيف,166.42,delivered,20,Thursday,1,0
ORD047476,CUST01844,CAP093,REST076,النخيل,2025-06-17 19:23:00,69,13,حار جداً,شديد الكثافة,32.94,delayed,19,Tuesday,1,1
ORD047477,CUST01981,CAP022,REST037,السليمانية,2025-09-07 08:19:00,47,23,غائم,كثيف,104.77,delivered,8,Sunday,0,0
ORD047478,CUST03026,CAP127,REST035,النخيل,2026-03-16 19:17:00,48,16,صافي,شديد الكثافة,81.4,delivered,19,Monday,1,0
ORD047479,CUST00854,CAP193,REST068,الملقا,2025-07-06 07:30:00,57,34,غائم,خفيف,107.13,delayed,7,Sunday,0,1
ORD047480,CUST01593,CAP029,REST049,النخيل,2025-10-24 20:05:00,34,13,غائم,متوسط,208.69,delivered,20,Friday,1,0
ORD047481,CUST04551,CAP177,REST013,النخيل,2025-08-07 09:45:00,24,6,حار جداً,متوسط,210.62,delivered,9,Thursday,0,0
ORD047482,CUST02438,CAP057,REST054,الملقا,2025-05-29 07:42:00,53,26,بارد,متوسط,131.84,delayed,7,Thursday,0,1
ORD047483,CUST04451,CAP147,REST053,الملقا,2025-05-09 16:44:00,22,5,بارد,متوسط,208.67,delivered,16,Friday,0,0
ORD047484,CUST01306,CAP193,REST025,العليا,2025-11-02 21:20:00,69,36,بارد,خفيف,271.13,delayed,21,Sunday,1,1
ORD047485,CUST02800,CAP017,REST063,حطين,2025-03-05 13:11:00,63,21,صافي,شديد الكثافة,280.62,cancelled,13,Wednesday,1,1
ORD047486,CUST04842,CAP118,REST040,حطين,2025-07-13 21:17:00,35,11,غائم,شديد الكثافة,343.96,delivered,21,Sunday,1,0
ORD047487,CUST02342,CAP145,REST022,الملقا,2026-05-02 13:50:00,62,27,غائم,خفيف,346.26,delayed,13,Saturday,1,1
ORD047488,CUST03783,CAP103,REST019,النخيل,2026-04-17 20:55:00,55,5,بارد,شديد الكثافة,183.09,delayed,20,Friday,1,1
ORD047489,CUST01866,CAP178,REST052,العليا,2025-12-13 21:34:00,31,13,صافي,خفيف,258.83,delivered,21,Saturday,1,0
ORD047490,CUST02439,CAP059,REST069,النخيل,2025-04-09 10:03:00,44,17,غائم,كثيف,208.7,delivered,10,Wednesday,0,0
ORD047491,CUST01755,CAP017,REST023,الورود,2025-02-22 14:30:00,25,8,بارد,متوسط,284.66,delivered,14,Saturday,0,0
ORD047492,CUST00473,CAP038,REST029,السليمانية,2025-03-09 21:24:00,59,19,غائم,كثيف,260.49,delayed,21,Sunday,1,1
ORD047493,CUST04568,CAP171,REST023,الورود,2026-05-23 15:49:00,40,11,عاصف,خفيف,171.12,delivered,15,Saturday,0,0
ORD047494,CUST03645,CAP081,REST044,العليا,2026-02-19 23:10:00,46,5,صافي,شديد الكثافة,213.06,delivered,23,Thursday,0,0
ORD047495,CUST03781,CAP187,REST017,السليمانية,2026-03-24 16:54:00,37,18,بارد,متوسط,265.25,delivered,16,Tuesday,0,0
ORD047496,CUST03810,CAP021,REST079,المروج,2025-12-19 19:53:00,54,16,حار جداً,خفيف,333.4,cancelled,19,Friday,1,1
ORD047497,CUST02180,CAP076,REST063,حطين,2025-05-09 12:04:00,67,17,حار جداً,كثيف,327.24,delayed,12,Friday,1,1
ORD047498,CUST02626,CAP148,REST064,حطين,2025-08-06 22:41:00,50,27,غائم,متوسط,310.84,delivered,22,Wednesday,0,0
ORD047499,CUST02014,CAP184,REST017,السليمانية,2025-03-24 16:56:00,57,19,حار جداً,شديد الكثافة,217.23,delayed,16,Monday,0,1
ORD047500,CUST02708,CAP067,REST037,السليمانية,2026-04-23 20:10:00,60,19,غائم,شديد الكثافة,332.83,cancelled,20,Thursday,1,1
ORD047501,CUST01951,CAP104,REST026,الملقا,2025-10-17 20:31:00,40,16,غائم,كثيف,208.09,delivered,20,Friday,1,0
ORD047502,CUST02290,CAP162,REST044,العليا,2025-04-25 14:40:00,26,7,غائم,خفيف,32.99,delivered,14,Friday,0,0
ORD047503,CUST00333,CAP151,REST043,حطين,2025-02-01 19:56:00,61,33,عاصف,خفيف,258.26,delayed,19,Saturday,1,1
ORD047504,CUST03490,CAP131,REST079,المروج,2025-06-22 15:11:00,26,11,حار جداً,متوسط,336.61,delivered,15,Sunday,0,0
ORD047505,CUST04443,CAP161,REST031,الورود,2025-07-18 23:05:00,39,18,حار جداً,متوسط,322.01,delivered,23,Friday,0,0
ORD047506,CUST03734,CAP055,REST074,حطين,2025-11-21 20:03:00,64,35,حار جداً,شديد الكثافة,117.07,delayed,20,Friday,1,1
ORD047507,CUST02568,CAP191,REST030,العليا,2026-04-25 16:39:00,38,5,صافي,كثيف,51.28,delivered,16,Saturday,0,0
ORD047508,CUST00295,CAP019,REST055,المروج,2025-05-15 12:40:00,55,37,صافي,خفيف,275.96,cancelled,12,Thursday,1,1
ORD047509,CUST00019,CAP176,REST021,حطين,2025-04-09 17:47:00,75,37,حار جداً,خفيف,327.1,delayed,17,Wednesday,0,1
ORD047510,CUST04087,CAP062,REST063,حطين,2025-11-13 23:39:00,58,21,بارد,شديد الكثافة,239.04,delayed,23,Thursday,0,1
ORD047511,CUST00284,CAP143,REST022,الملقا,2026-05-09 19:22:00,70,31,حار جداً,خفيف,266.41,delayed,19,Saturday,1,1
ORD047512,CUST02480,CAP186,REST002,الملقا,2025-03-30 20:15:00,44,13,غائم,شديد الكثافة,318.35,delivered,20,Sunday,1,0
ORD047513,CUST04261,CAP098,REST030,العليا,2026-02-10 17:02:00,40,5,صافي,كثيف,262.58,delivered,17,Tuesday,0,0
ORD047514,CUST04245,CAP180,REST074,حطين,2026-01-08 11:03:00,70,31,عاصف,متوسط,212.81,cancelled,11,Thursday,0,1
ORD047515,CUST04040,CAP160,REST016,الورود,2025-11-02 10:39:00,49,21,عاصف,كثيف,317.8,delivered,10,Sunday,0,0
ORD047516,CUST04428,CAP138,REST025,العليا,2025-04-17 18:04:00,56,31,حار جداً,متوسط,309.4,delayed,18,Thursday,0,1
ORD047517,CUST02631,CAP130,REST056,الورود,2025-12-11 23:14:00,71,36,صافي,خفيف,205.61,delayed,23,Thursday,0,1
ORD047518,CUST03487,CAP067,REST037,السليمانية,2026-04-07 12:34:00,57,22,صافي,متوسط,143.23,delayed,12,Tuesday,1,1
ORD047519,CUST01901,CAP194,REST007,الياسمين,2025-06-23 21:38:00,57,16,عاصف,خفيف,330.27,delayed,21,Monday,1,1
ORD047520,CUST00478,CAP197,REST070,الياسمين,2025-08-28 13:15:00,59,25,بارد,متوسط,154.52,delayed,13,Thursday,1,1
ORD047521,CUST00132,CAP161,REST076,النخيل,2026-05-01 22:35:00,49,15,حار جداً,خفيف,278.54,delivered,22,Friday,0,0
ORD047522,CUST00381,CAP086,REST069,النخيل,2026-03-05 10:23:00,56,24,بارد,شديد الكثافة,273.18,delayed,10,Thursday,0,1
ORD047523,CUST00142,CAP083,REST029,السليمانية,2025-08-19 19:13:00,62,21,عاصف,شديد الكثافة,240.17,cancelled,19,Tuesday,1,1
ORD047524,CUST02496,CAP139,REST031,الورود,2025-02-02 21:07:00,62,17,غائم,شديد الكثافة,181.57,delayed,21,Sunday,1,1
ORD047525,CUST01343,CAP183,REST059,الملقا,2025-10-02 15:37:00,48,33,حار جداً,متوسط,326.69,delivered,15,Thursday,0,0
ORD047526,CUST04356,CAP066,REST025,العليا,2025-07-03 16:43:00,51,36,بارد,خفيف,186.34,delayed,16,Thursday,0,1
ORD047527,CUST03393,CAP032,REST062,الياسمين,2025-05-24 09:53:00,62,33,غائم,خفيف,75.93,delayed,9,Saturday,0,1
ORD047528,CUST02102,CAP017,REST077,العليا,2025-10-29 15:47:00,51,19,صافي,كثيف,18.87,delayed,15,Wednesday,0,1
ORD047529,CUST02845,CAP105,REST027,السليمانية,2025-06-13 21:46:00,55,21,حار جداً,خفيف,333.24,delayed,21,Friday,1,1
